flash_id,time,lma_base,arq_ka,print_date,dist_1,dist_itp,area,duration,init_alt,init_lat,init_lon,volume,spectrum_width,turbulence,dVRdr,dVRde,mean,weighted_mean,weighted_std,std,vel_dealias
4105,223409,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223409.RAW3LPS.nc,10 July 2015,7622.79788102861,2.02824789609986,37.414585,0.65467817,12676.26,33.36057,-102.19707,226.56511,1.5314004,0.36149347,0.023506884,0.03309839,0,0,0,0,-9.444862
5229,223628,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223628.RAW3LRL.nc,10 July 2015,5529.79582328864,17.2556393254326,117.01688,1.1191096,12325.53,33.348495,-102.18053,526.2293,1.5430012,0.38500115,-0.0041160984,-0.008266655,0,0,0,0,-6.420423
6379,223735,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223735.RAW3LSD.nc,10 July 2015,6836.29661063498,29.3031421803325,87.617386,1.7108942,9963.92,33.40029,-102.17119,531.036,2.3319561,0.59609026,-0.0063302116,-0.010129654,0,0,0,0,-5.2913995
6606,223735,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223735.RAW3LSD.nc,10 July 2015,7621.35205784923,0.758071955321611,398.60745,1.0633868,6174.35,33.3502,-102.27074,1767.3187,1.2995771,0.31096062,0.008762375,0.0011191565,"[2.9545634624608703, 0.33970633149147034]","[2.9545634624608703, 0.33970633149147034]","[nan, nan]","[0.0, 0.0]",-12.033618
7267,223846,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223846.RAW3LSU.nc,10 July 2015,8704.60383945093,3.03145160404711,133.92123,0.9690063,12302.11,33.342648,-102.24054,660.998,2.2740853,0.5938267,0.008062433,0.0031437238,0,0,0,0,-5.57745
7631,223846,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223846.RAW3LSU.nc,10 July 2015,5.49466351377879,5.49455158093952,0,0.011945411,10939.96,33.366943,-102.14401,0,2.0470307,0.5216907,-0.010452537,-0.018960482,"[4.490145557236065, 0.16388556361198425]","[4.490145557236065, 0.16388556361198425]","[nan, nan]","[0.0, 0.0]",-12.366305
8226,223846,./lightning/LYLOUT_150710_223000_0600.dat.flash.h5,./radar/Ka2150710223846.RAW3LSU.nc,10 July 2015,12031.0634686796,15.0272920608431,123.45808,1.4573271,10344.91,33.42973,-102.242455,890.44666,1.7639142,0.49808374,-0.021232923,-0.007450589,"[2.5628999641705623, 0.23077750284420817]","[2.378702033684204, 0.23605347772720478]","[0.19672934263366904, 0.019207341338693933]","[0.8965198417798884, 0.08369357839116412]",-8.851523
1578,224102,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka2150710224102.RAW3LTN.nc,10 July 2015,9224.50303539477,39.7534603602662,80.508,1.0602717,14261.3,33.404285,-102.188515,441.67004,1.9511136,0.5347308,0.004031986,-0.0122114625,"[3.0074762908423027, 0.23996701712409654]","[3.0112632897935145, 0.22460151174672]","[0.06842618083029424, 0.015252352469101369]","[0.27240557186122616, 0.06849277853785989]",-5.1250367
7048,224627,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224627.RAWG67L.nc,10 July 2015,1457.29673920299,2.83303159542538,6.4809995,0.3297056,10066.8,33.456467,-102.193855,8.599399,1.676936,0.37203366,0.007923265,0.020108115,"[11.769930363883978, 0.22660605609416962]","[11.769930363883978, 0.22660605609416962]","[nan, nan]","[0.0, 0.0]",-3.241108
7348,224627,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224627.RAWG67L.nc,10 July 2015,5500.19958660257,17.7699900371017,38.451923,0.8225741,11473.49,33.49185,-102.21549,245.166,2.5963483,0.57886565,0.0035439138,0.011424147,"[4.64276199246907, 0.15457738057843276]","[5.001991331566075, 0.16336237699480297]","[0.6667024378545161, 0.026134882542339127]","[2.1728465513655935, 0.09116448107419667]",10.082139
7510,224627,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224627.RAWG67L.nc,10 July 2015,3211.46291974157,53.321048988727,19.27172,0.364125,10296.22,33.45045,-102.19636,62.619537,2.3326237,0.52472585,-0.011297681,0.0019602957,"[4.514364636196636, 0.5843317678996495]","[4.631616740934083, 0.6111231451286463]","[0.1273508465400692, 0.042238857585714384]","[0.4249888695206531, 0.112314253204538]",5.9765635
8111,224627,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224627.RAWG67L.nc,10 July 2015,328.958430229694,1.48044405485598,57.956436,0.4315701,10235.4,33.451447,-102.20398,195.54376,1.3994976,0.30891377,-0.0056065884,0.0044497857,"[6.975126453007009, 0.4437779039144516]","[6.5990075270812145, 0.4860727527948148]","[0.35391178979425175, 0.03979764014661668]","[0.5738865557517703, 0.06453396379947662]",-3.2533026
8335,224627,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224627.RAWG67L.nc,10 July 2015,576.217532776374,6.57888410363921,8.262767,0.46207118,10154.42,33.454964,-102.20412,40.295383,1.346144,0.29371083,-0.0014017395,-0.008069609,"[7.94263342019514, 0.5228940149148306]","[7.9454759703113425, 0.5221147074233808]","[0.028030982609030006, 0.014952179669795049]","[0.047631137131608846, 0.025027084350516066]",3.0322435
8756,224627,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224627.RAWG67L.nc,10 July 2015,1020.0745991254,0.346361843979139,4.9630914,0.34431326,10701.11,33.45546,-102.198906,10.275437,1.6409883,0.36063242,-0.0016674097,0.015778875,"[2.0814174651177466, 0.508602196520025]","[1.9166997756062076, 0.5031307177299893]","[0.14602612969978954, 0.04215982228601873]","[0.6039305899828449, 0.13697453633886064]",-4.6300077
9028,224627,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224627.RAWG67L.nc,10 July 2015,819.581043887577,1.50686419652266,26.590567,0.40832666,9724.96,33.453907,-102.20219,144.52655,1.0066557,0.22023623,-0.0059574614,-0.010077001,"[8.627117397068355, 0.39977163076400757]","[8.618167850179276, 0.36076810016708405]","[0.008692873998284044, 0.03788490983616436]","[0.01390839591918791, 0.060614973306655884]",3.401169
10066,224736,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224736.RAWG680.nc,10 July 2015,1538.76799237711,0.269012776838281,136.85152,1.1554683,9784.16,33.461136,-102.193665,677.9474,2.3320005,0.51115966,0.03652399,-0.004518846,0,0,0,0,1.0244031
10436,224736,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224736.RAWG680.nc,10 July 2015,304.42011764847,7.06520554144481,49.476837,0.5817145,10018.11,33.455082,-102.2057,286.8561,1.5489689,0.3404282,0.0059109745,0.0019759121,"[3.436251264219055, 0.5208191215991974]","[2.942941363191193, 0.493109174179917]","[0.41535086553762607, 0.036294855192951093]","[2.3405144609706126, 0.12553522565288608]",-2.0505025
10784,224736,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224736.RAWG680.nc,10 July 2015,1498.7556890001,2.31560004260427,20.404367,0.58286864,10222.71,33.45912,-102.208405,66.93578,1.1139979,0.23759857,-0.028351435,-0.0108454265,"[7.444875958179817, 0.34347217849322725]","[7.418226512963251, 0.3266804403454554]","[0.07177460050801061, 0.01905872016251285]","[0.19164328388465837, 0.07973206332931805]",7.75625
11658,224736,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224736.RAWG680.nc,10 July 2015,15292.4295112151,8.93403620724348,416.29068,1.4190423,4964.7,33.418217,-102.02869,1912.0262,1.8092349,0.5328043,-0.0011463709,-0.010213268,"[12.216556243273164, 0.3971399664878845]","[12.354889436812428, 0.4146176255045617]","[0.10832229643024335, 0.018270701042160678]","[0.3431951718932544, 0.048895967590809095]",0.56176037
8840,224736,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224736.RAWG680.nc,10 July 2015,6144.46407989224,93.3485658151512,59.888477,0.7557242,11192.87,33.473595,-102.17972,313.41843,1.1787612,0.2583033,0.015227919,0.013693556,"[6.41182277521396, 0.4584807852904002]","[6.36408051014371, 0.39951395142991014]","[0.030630299655071327, 0.029830444914322435]","[0.0800115672871511, 0.09513991577553615]",12.070228
13472,224955,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224955.RAWG68T.nc,10 July 2015,5055.08224780343,58.4989082163302,20.800354,0.7592174,10866.6,33.467266,-102.19928,129.18716,1.5509188,0.35757166,-0.035099544,-0.027328072,"[12.519349750242547, 0.3308357745409012]","[12.443159808505952, 0.3888896910983667]","[0.055752368308555636, 0.042481241800338417]","[0.10231029801464242, 0.0779566615819931]",3.7323523
13731,224955,./lightning/LYLOUT_150710_224000_0600.dat.flash.h5,./radar/Ka1150710224955.RAWG68T.nc,10 July 2015,4762.08305820268,2.52989078753944,36.688175,0.72414416,10846.07,33.475876,-102.20872,158.37762,0.5665627,0.12185922,0.007115855,0.0026059104,"[1.2483437943975944, 0.5705799087882042]","[1.2356041416340462, 0.5720084941296318]","[0.1409749408372769, 0.03343838890055592]","[0.27668817888021424, 0.061179680956290484]",14.437262
1170,225103,./lightning/LYLOUT_150710_225000_0600.dat.flash.h5,./radar/Ka1150710225103.RAWG696.nc,10 July 2015,4687.87107083353,9.51034660101777,49.319695,0.62305635,11538.18,33.48264,-102.20449,236.49942,1.5307037,0.3300631,-0.0116987955,-0.0009850317,"[5.855776456636921, 0.39834821224212646]","[5.855776456636921, 0.39834821224212646]","[nan, nan]","[0.0, 0.0]",12.808896
2407,225103,./lightning/LYLOUT_150710_225000_0600.dat.flash.h5,./radar/Ka1150710225103.RAWG696.nc,10 July 2015,8899.46365223967,3.91735022821877,169.28867,0.9111213,10187.46,33.443264,-102.131424,816.2467,0.64190835,0.16661085,-0.004024193,-0.001111578,0,0,0,0,-2.419992
2586,225103,./lightning/LYLOUT_150710_225000_0600.dat.flash.h5,./radar/Ka1150710225103.RAWG696.nc,10 July 2015,5805.60131121584,70.5277166028945,40.127453,0.8053065,11729.33,33.494427,-102.194046,257.57465,2.4734085,0.5386414,-0.012627626,0.015653597,"[6.364783966824444, 0.43636683374643326]","[6.605107752651807, 0.3980220229045357]","[0.5820856956339961, 0.04249913013812833]","[1.6395376848453806, 0.1589379187814982]",14.650383
3063,225103,./lightning/LYLOUT_150710_225000_0600.dat.flash.h5,./radar/Ka1150710225103.RAWG696.nc,10 July 2015,8045.01774048203,13.1760677959819,41.689705,0.7266333,11738.75,33.50703,-102.16468,243.02052,1.0549049,0.23070459,-0.021592531,0.00985378,"[3.7970809671339274, 0.41757578319973415]","[3.519844468351468, 0.4157018762333583]","[0.6968373788497296, 0.02382944807523024]","[2.054911321981905, 0.0960271054929687]",11.141333
3462,225210,./lightning/LYLOUT_150710_225000_0600.dat.flash.h5,./radar/Ka1150710225210.RAWG69K.nc,10 July 2015,1404.56665898623,12.6134357379251,43.81629,0.36280063,7698.5,33.47704,-102.20641,154.31427,2.2387621,0.49065533,-0.0037473016,-0.015388053,"[6.633723444734441, 0.47776050865650177]","[6.679811575720892, 0.5046819724749202]","[0.16106490462613526, 0.09408285624739736]","[0.202575840294847, 0.11833064258098602]",10.326439
4514,225210,./lightning/LYLOUT_150710_225000_0600.dat.flash.h5,./radar/Ka1150710225210.RAWG69K.nc,10 July 2015,2955.18251717442,2.14796952563665,70.01995,0.6577611,9276.97,33.491722,-102.200836,282.4802,2.5142345,0.54558665,0.026378203,-0.0024728233,"[7.618663427470206, 0.3450634956359863]","[7.61839191792863, 0.3396567880683306]","[0.0057425692001165105, 0.012956807914443098]","[0.012539289031892789, 0.028510443626529106]",9.374111
108,10019,./lightning/LYLOUT_150711_010000_0600.dat.flash.h5,./radar/Ka1150711010019.RAW8CGZ.nc,11 July 2015,25546.1882533901,11.4699143424486,828.8875,2.3200924,6543.08,32.70222,-102.02397,5960.863,1.1009651,0.2868383,-0.006617369,0.0014876142,"[1.5495726877949265, 0.5061791725456715]","[1.5873317567460816, 0.5232998984381962]","[0.5812447378958518, 0.01874648496751135]","[1.637471810549056, 0.05376426935854697]",-12.264705
1112,10019,./lightning/LYLOUT_150711_010000_0600.dat.flash.h5,./radar/Ka1150711010019.RAW8CGZ.nc,11 July 2015,11979.4043336055,26.6875014810903,293.6757,1.3372842,11497.68,32.789333,-101.93887,2065.143,0.84175026,0.20015898,0.002319731,0.0026250498,"[8.528468566108552, 0.5175224045912424]","[8.575159626972736, 0.5371796387637047]","[0.20603675946712977, 0.08546548283712647]","[0.3624005517874588, 0.15028194423842478]",-8.555494
1743,10019,./lightning/LYLOUT_150711_010000_0600.dat.flash.h5,./radar/Ka1150711010019.RAW8CGZ.nc,11 July 2015,23217.566890203,0.346163816444459,383.3727,1.5790347,6707.41,32.715553,-102.015434,1940.3527,0.71071994,0.18218292,0.005736651,0.005400596,"[0.005494596064053199, 0.5217029452323914]","[0.005494596064053199, 0.5217029452323914]","[nan, nan]","[0.0, 0.0]",-13.091777
10090,10633,./lightning/LYLOUT_150711_010000_0600.dat.flash.h5,./radar/Ka1150711010633.RAW8CJW.nc,11 July 2015,7976.2971816914,7.78007056258912,435.32016,1.4208254,5718.11,32.88692,-101.96212,1454.9155,0.80439705,0.22753236,0.0090578785,0.004256465,"[11.858557499439044, 0.4985944430033366]","[11.995274656160406, 0.5000803683225694]","[0.0640242949959846, 0.01284478008639288]","[0.1590859905814571, 0.048900050437414216]",-7.676025
12024,10633,./lightning/LYLOUT_150711_010000_0600.dat.flash.h5,./radar/Ka1150711010633.RAW8CJW.nc,11 July 2015,4479.718377945,15.4243198789136,318.4506,0.91893125,12320.12,32.830395,-101.96058,2071.768,1.5771568,0.3417894,-0.019889835,0.00062110025,"[9.737084091996504, 0.49221062660217285]","[9.4886053350404, 0.520275599654317]","[0.2207043698910586, 0.017113272876553256]","[0.6474795413974892, 0.0736990741481035]",-13.951918
12340,10633,./lightning/LYLOUT_150711_010000_0600.dat.flash.h5,./radar/Ka1150711010633.RAW8CJW.nc,11 July 2015,9886.01877573749,1.16009733588544,407.36493,1.5532686,13529.97,32.810665,-102.02465,2765.2332,0.77885115,0.17309193,-0.0026711256,-0.0052532293,0,0,0,0,-9.723275
14522,10740,./lightning/LYLOUT_150711_010000_0600.dat.flash.h5,./radar/Ka1150711010740.RAW8CK9.nc,11 July 2015,17771.1168248943,2.27080567664689,546.0071,1.2626177,4801.29,32.736233,-101.98245,3062.0024,0.60312945,0.14693671,0.0028377587,0.0066168196,"[1.4212599305378897, 0.3712785379453139]","[1.4268572367923908, 0.3538616225124287]","[0.009733370897780796, 0.01620467079685566]","[0.031686231870180485, 0.07878788325829011]",-6.7402506
2351,11213,./lightning/LYLOUT_150711_011000_0600.dat.flash.h5,./radar/Ka1150711011213.RAW8CLV.nc,11 July 2015,32757.3226545132,10.4783176753135,575.4662,1.936931,6222.66,32.659378,-102.08805,2769.4263,0.50992805,0.1357528,0.0013453567,-0.009127439,"[5.370879242201078, 0.5182479470968246]","[5.3828886036380945, 0.5238760221562082]","[0.10514302368381184, 0.049274295920439415]","[0.12933216114403567, 0.06061030924320221]",-5.0980644
1567,22042,./lightning/LYLOUT_150711_022000_0600.dat.flash.h5,./radar/Ka1150711022042.RAWANWJ.nc,11 July 2015,3355.16285656416,4.08977795051396,262.31778,0.7757575,8792.89,33.232525,-101.996956,1436.0093,0.9418763,0.22771074,-0.026320832,-0.00209719,"[2.7311438149110696, 0.4849156141281128]","[3.00362543195582, 0.5148747532435969]","[0.37177468877299913, 0.04529982369993409]","[0.9771995665843225, 0.11322820670978571]",2.887326
351,22042,./lightning/LYLOUT_150711_022000_0600.dat.flash.h5,./radar/Ka1150711022042.RAWANWJ.nc,11 July 2015,2961.08527994009,3.26984583436024,135.7136,0.59599847,7757.09,33.23545,-102.00776,712.67554,1.2134023,0.28333953,0.008656518,0.00955068,"[2.3241605320027645, 0.387725031003356]","[2.106426833946236, 0.3926675871991357]","[0.25180028709026564, 0.02189604978058251]","[1.4098449826324637, 0.1055108604202118]",-6.662135
4,22042,./lightning/LYLOUT_150711_022000_0600.dat.flash.h5,./radar/Ka1150711022042.RAWANWJ.nc,11 July 2015,1288.89177843014,0.053658740062929,300.55923,1.445181,4747.04,33.2656,-102.033394,993.7401,0.6292767,0.1453213,0.0068534333,0.0008213358,"[0.6651347262884901, 0.27158804175754386]","[0.6526118136718222, 0.26926706620559715]","[0.060900286556132055, 0.018486830516912547]","[0.3007680339369021, 0.10210422759242431]",0.8215781
826,22042,./lightning/LYLOUT_150711_022000_0600.dat.flash.h5,./radar/Ka1150711022042.RAWANWJ.nc,11 July 2015,2339.45218277151,0.061514103563241,108.94989,0.9484244,8086.77,33.27996,-102.068344,538.43567,1.5021714,0.32275957,-0.017621614,0.01716185,"[1.0835440744603042, 0.3050464130938053]","[1.081113639948329, 0.31386405243302273]","[0.022385078230837893, 0.017080038488550962]","[0.07736517785331952, 0.04090503315248431]",6.732732
1592,22149,./lightning/LYLOUT_150711_022000_0600.dat.flash.h5,./radar/Ka1150711022149.RAWANWY.nc,11 July 2015,301.641700048208,2.3973350856968,18.423294,0.07665657,5131.01,33.269352,-102.029495,25.517883,0.8908891,0.20788953,-0.009002791,-0.015564963,"[0.9167522872414878, 0.2738167136907578]","[0.9183546731788932, 0.27885960704869]","[0.08082768364166237, 0.02292962308199834]","[0.2792833677949858, 0.07276624934162844]",0.73822314
2388,22149,./lightning/LYLOUT_150711_022000_0600.dat.flash.h5,./radar/Ka1150711022149.RAWANWY.nc,11 July 2015,7975.54900622968,5.92770618276427,117.28252,0.8896079,8044.77,33.303757,-102.055275,619.2765,0.93121433,0.22949158,0.003028107,-0.009521024,"[1.8111354515176323, 0.45310545124505697]","[1.796404824729772, 0.44522951634049274]","[0.06501271820190835, 0.016167666230457314]","[0.4703319740991426, 0.12360788425648137]",1.645602
6013,25004,./lightning/LYLOUT_150711_024000_0600.dat.flash.h5,./radar/Ka1150711025004.RAWAP60.nc,11 July 2015,6578.62232443825,11.3438669519455,108.25627,0.8137084,3824.88,33.276814,-101.93218,381.67343,1.002449,0.25342244,-0.021684125,0.02147822,"[0.6027973835899293, 0.34327784409889806]","[0.5273518434198259, 0.34920069569455325]","[0.06108864249115532, 0.03478679729057192]","[0.23424725120518006, 0.1305056421692168]",0.6191013
518,25113,./lightning/LYLOUT_150711_025000_0600.dat.flash.h5,./radar/Ka1150711025113.RAWAP6D.nc,11 July 2015,6322.24845271574,7.83054300846925,120.38989,0.42967752,7667.86,33.255554,-101.937096,435.47443,0.94992083,0.2237595,0.0033429319,0.0057171965,"[0.42290921520761754, 0.517968257977849]","[0.5623386476804706, 0.5228385379020061]","[0.11739613270021683, 0.034062913635486095]","[0.40569024006335636, 0.15844528815151226]",-6.852748
11618,232607,./lightning/LYLOUT_160615_232000_0600.dat.flash.h5,./radar/Ka1160615232607.RAWXHP7.nc,15 June 2016,5199.81018812595,5.29572659922301,239.76955,1.0780333,9649.19,33.720524,-101.90391,1028.3622,1.4962662,0.33330032,-0.0013503323,-0.010391537,"[15.63199500296888, 0.381550798813502]","[15.607373140770193, 0.38957916929516284]","[0.40059299264776366, 0.034963020744488676]","[0.951799467102302, 0.07888720650732546]",-19.312502
15245,232605,./lightning/LYLOUT_160615_232000_0600.dat.flash.h5,./radar/Ka2160615232605.RAW7U1T.nc,15 June 2016,5736.79186195403,0.702840152697572,130.27396,0.13954656,8156.56,33.679928,-101.70995,266.48077,0.88569015,0.22655389,-0.0048304577,-0.008862714,"[6.1444743790322445, 0.25836193561553955]","[6.1444743790322445, 0.25836193561553955]","[nan, nan]","[0.0, 0.0]",7.1453404
17389,232827,./lightning/LYLOUT_160615_232000_0600.dat.flash.h5,./radar/Ka1160615232827.RAWXHR0.nc,15 June 2016,6719.95501328818,6.73346530072653,42.913776,0.1285079,7937.23,33.7067,-101.75642,137.96185,2.1111712,0.48889923,-0.04242614,-0.008146674,"[1.2615409477613824, 0.3913543803448027]","[1.2392027859454036, 0.3899089558838625]","[0.11423721139048817, 0.02028528096783909]","[0.7781388003249635, 0.13832180075067657]",-13.83641
22876,233850,./lightning/LYLOUT_160615_233000_0600.dat.flash.h5,./radar/Ka1160615233850.RAWXHUJ.nc,15 June 2016,15403.4865872929,1.77202022081416,195.02177,0.6688042,7960.98,33.80848,-101.77081,535.68567,0.8793565,0.18800385,-0.0012685523,0.0044574277,"[5.089339434270405, 0.43071699142456055]","[5.0911044419361975, 0.43716074093481505]","[0.014694170909618703, 0.035557653177013156]","[0.025063242337813568, 0.05837255167881068]",-17.091635
4163,234218,./lightning/LYLOUT_160615_234000_0600.dat.flash.h5,./radar/Ka1160615234218.RAWXHVR.nc,15 June 2016,14431.4214191437,25.5622454200797,49.450554,0.26750305,7104.72,33.806305,-101.77069,121.24685,0.61502576,0.13447703,-9.614064E-05,-0.000780193,"[3.4689645966630915, 0.42883655428886414]","[3.4689645966630915, 0.42883655428886414]","[nan, nan]","[0.0, 0.0]",-18.6643
4203,234218,./lightning/LYLOUT_160615_234000_0600.dat.flash.h5,./radar/Ka1160615234218.RAWXHVR.nc,15 June 2016,1040.22375016629,10.8838611786702,0.32843623,0.018888894,9320.1,33.704113,-101.84058,0.0519642,1.2486577,0.27697352,0.0058213673,0.0027234864,0,0,0,0,-18.395071
9185,234218,./lightning/LYLOUT_160615_234000_0600.dat.flash.h5,./radar/Ka1160615234218.RAWXHVR.nc,15 June 2016,13486.6782209471,5.26729836471643,176.8246,0.5519119,8001.73,33.822746,-101.78498,568.53595,0.45245537,0.10791826,-0.0037977025,0.0040218667,"[9.15246485376815, 0.2483473248206652]","[9.265631587510027, 0.26358989912380515]","[0.38653327273620597, 0.017100317427846574]","[1.1682506363451548, 0.06422241049731583]",-14.824476
11068,234439,./lightning/LYLOUT_160615_234000_0600.dat.flash.h5,./radar/Ka1160615234439.RAWXHWH.nc,15 June 2016,14390.8510141157,2.19563187040496,500.57748,1.0537851,6408.18,33.72772,-102.03791,2580.0432,0.6485113,0.13597588,-0.004262732,0.00017225258,"[5.804516795006764, 0.5417117178440094]","[5.805022499872615, 0.540278493686157]","[0.0007870553283031925, 0.0022306028402390003]","[0.0010885410171699306, 0.0030850470066070557]",-16.83228
15310,234439,./lightning/LYLOUT_160615_234000_0600.dat.flash.h5,./radar/Ka1160615234439.RAWXHWH.nc,15 June 2016,14135.6830156016,14.745842717231,165.01988,0.6342733,8293.38,33.807846,-101.69366,531.818,0.2295578,0.057374902,-0.0024650197,-0.0043413597,"[8.045029602783497, 0.23071756958961487]","[8.045029602783497, 0.23071756958961487]","[nan, nan]","[0.0, 0.0]",-14.858068
17146,234547,./lightning/LYLOUT_160615_234000_0600.dat.flash.h5,./radar/Ka1160615234547.RAWXHWX.nc,15 June 2016,14176.268827999,17.6375512146409,158.63573,0.5319314,8590.62,33.829884,-101.7952,545.8475,0.46126962,0.115805306,0.00020891696,0.00015917092,"[2.4010607332045866, 0.23040294740349054]","[2.4218440664346246, 0.23944196652923605]","[0.24105872860427172, 0.054745647013360835]","[0.6697500371975652, 0.1500037732101904]",-16.902176
5124,235129,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235129.RAWXHYW.nc,15 June 2016,13474.1773233524,12.0911447639288,818.7479,0.872389,7181.6,33.798363,-101.79709,3912.608,1.1993468,0.25430962,0.01191297,-0.004611359,"[2.955175571344359, 0.5457020998001099]","[2.955175571344359, 0.5457020998001099]","[nan, nan]","[0.0, 0.0]",-13.577619
6903,235129,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235129.RAWXHYW.nc,15 June 2016,19944.7124142707,1.99711989137723,475.17245,0.83780587,9595,33.537785,-101.91015,2518.3833,0.47481096,0.108974054,0.0072497115,0.0029255706,"[25.2211221097752, 0.2321148897920336]","[26.159250457145586, 0.23531285542527272]","[0.6426914884243299, 0.01652895789276218]","[2.2281918613507603, 0.046725022096845245]",-16.61994
11576,235459,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235459.RAWXJ02.nc,15 June 2016,10837.7302473799,14.3186164066596,148.61952,0.50546294,6492.68,33.66065,-101.938385,165.30269,0.8740562,0.2047625,0.00997603,0.008669581,"[11.3738795278355, 0.21034346520900726]","[11.433295020343504, 0.20934626578369891]","[0.49203085895892024, 0.008257995837057407]","[0.6055342682307483, 0.010162979364395142]",-8.903062
16612,235611,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235611.RAWXJ0F.nc,15 June 2016,9207.37772862015,15.5948490690277,980.7648,1.687396,10311.7,33.72143,-101.84213,4804.926,0.8903081,0.2448002,-0.020090856,0.009414866,"[21.4259364053556, 0.2061007285588666]","[20.826176930812967, 0.21298607116486012]","[0.9115423444263029, 0.00803677985313845]","[3.9059811850013797, 0.04481248866926158]",-6.780051
17243,235611,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235611.RAWXJ0F.nc,15 June 2016,1242.46002491965,15.314606564295,66.53498,0.49776587,7789.79,33.69542,-101.90541,395.734,1.694373,0.35289046,0.0079334285,0.013801139,"[3.92462355173797, 0.18695566803216934]","[3.876839427443091, 0.19304965270923793]","[0.7819637141909562, 0.015005342518656468]","[3.1164322100843354, 0.052576261788209504]",-3.1474485
17292,235611,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235611.RAWXJ0F.nc,15 June 2016,1062.39086491619,60.1243261187451,1.5249671,0.13123384,7117.11,33.6936,-101.90893,0.9614792,1.9002606,0.3956736,-0.0020408086,-0.0035784359,"[4.479723600280842, 0.34199851751327515]","[4.479723600280841, 0.34199851751327515]","[inf, nan]","[0.0, 0.0]",-3.7124093
22496,235724,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235724.RAWXJ0V.nc,15 June 2016,3974.27396640456,16.1491299445974,1081.6267,1.2356344,7596.86,33.708057,-101.89943,4950.677,1.1455476,0.24505743,0.0047680116,0.0006868142,"[11.689891174922646, 0.1765871722908581]","[12.791162537518614, 0.1862719075551033]","[0.6124850513294232, 0.0121798431288056]","[2.0568052943695116, 0.04769990796577208]",-19.125414
884,41724,./lightning/LYLOUT_160519_041000_0600.dat.flash.h5,./radar/Ka1160519041724.RAWK653.nc,19 May 2016,3345.71354364612,75.686812704691,2.0825853,0.13728286,4316.38,33.783096,-101.73902,0.90881777,0.45863128,0.111499205,0.004562982,0.008092654,"[18.354178172125753, 0.16640855520963668]","[18.457014739198435, 0.17555683341708056]","[0.9334252562275832, 0.03095366059097322]","[3.0040005782695607, 0.07652194249690437]",11.462881
896,41724,./lightning/LYLOUT_160519_041000_0600.dat.flash.h5,./radar/Ka1160519041724.RAWK653.nc,19 May 2016,5717.96591173736,61.2303516431975,21.091404,0.112788506,4738.25,33.797146,-101.673096,46.8498,0.29102996,0.06858923,0.0115017295,-0.0017772769,"[33.02478216241866, 0.17945744593938193]","[32.93311131043871, 0.17270251179504648]","[0.6531722271080211, 0.014253800883481152]","[1.7222954376249793, 0.029878117378589603]",13.846327
1062,41918,./lightning/LYLOUT_160519_041000_0600.dat.flash.h5,./radar/Ka1160519041918.RAWK66Y.nc,19 May 2016,6273.40191614169,1.66276344190192,311.25348,0.6723898,5185.41,33.788303,-101.67081,1823.9868,0.5506359,0.12631284,0.0043066535,-0.00016491063,"[3.5992704026378135, 0.2658880199305713]","[3.609415151827806, 0.25809028168523923]","[0.2506132361707404, 0.010610354151348679]","[2.0084246820399123, 0.08759261536893186]",13.897809
